STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF
10001,3/23/1943,0,,30.55555556,22.22222222,26.66666667,0,,43,3,23,0,,,87,72,80,0
10001,3/24/1943,6.35,,30.55555556,21.66666667,26.11111111,0,,43,3,24,0.25,,,87,71,79,0
10001,3/25/1943,3.556,,29.44444444,20.55555556,25,0,,43,3,25,0.14,,,85,69,77,0
10001,3/26/1943,0,,30,21.66666667,25.55555556,0,,43,3,26,0,,,86,71,78,0
10001,3/27/1943,0,,30,21.66666667,25.55555556,0,,43,3,27,0,,,86,71,78,0
10001,3/28/1943,0,,31.66666667,22.22222222,27.22222222,0,,43,3,28,0,,,89,72,81,0
10001,3/29/1943,0,,31.66666667,21.66666667,26.66666667,0,,43,3,29,0,,,89,71,80,0
10001,3/30/1943,3.048,,34.44444444,21.66666667,27.77777778,0,,43,3,30,0.12,,,94,71,82,0
10001,3/31/1943,0,,31.66666667,21.66666667,26.66666667,0,,43,3,31,0,,,89,71,80,0
10001,4/1/1943,0,,30.55555556,21.66666667,26.11111111,0,,43,4,1,0,,,87,71,79,0
10001,4/2/1943,0.762,,30,21.66666667,26.11111111,0,,43,4,2,0.03,,,86,71,79,0
10001,4/3/1943,T,,31.11111111,22.22222222,26.66666667,0,,43,4,3,T,,,88,72,80,0
10001,4/4/1943,0,,31.66666667,22.22222222,26.66666667,0,,43,4,4,0,,,89,72,80,0
10001,4/5/1943,0,,32.22222222,22.22222222,27.22222222,0,,43,4,5,0,,,90,72,81,0
10001,4/6/1943,T,,30.55555556,21.11111111,26.11111111,0,,43,4,6,T,,,87,70,79,0
10001,4/7/1943,8.382,,27.77777778,22.22222222,25,0,,43,4,7,0.33,,,82,72,77,0
10001,4/8/1943,0,,31.11111111,20.55555556,26.11111111,0,,43,4,8,0,,,88,69,79,0
10001,4/9/1943,0,,31.11111111,22.77777778,26.66666667,0,,43,4,9,0,,,88,73,80,0
10001,4/10/1943,0,,31.11111111,23.33333333,27.22222222,0,,43,4,10,0,,,88,74,81,0
10001,4/11/1943,0,,32.22222222,23.88888889,27.77777778,0,,43,4,11,0,,,90,75,82,0
10001,4/12/1943,10.16,,32.22222222,22.22222222,27.22222222,0,,43,4,12,0.4,,,90,72,81,0
10001,4/13/1943,T,,31.11111111,24.44444444,27.77777778,0,,43,4,13,T,,,88,76,82,0
10001,4/14/1943,27.178,,31.11111111,23.33333333,27.22222222,0,,43,4,14,1.07,,,88,74,81,0
10001,4/15/1943,30.48,,30,21.66666667,25.55555556,0,,43,4,15,1.2,,,86,71,78,0
10001,4/16/1943,0,,31.66666667,23.33333333,27.22222222,0,,43,4,16,0,,,89,74,81,0
10001,4/17/1943,0,,30.55555556,23.88888889,27.22222222,0,,43,4,17,0,,,87,75,81,0
10001,4/18/1943,T,,31.11111111,23.88888889,27.22222222,0,,43,4,18,T,,,88,75,81,0
10001,4/19/1943,0,,31.66666667,23.88888889,27.77777778,0,,43,4,19,0,,,89,75,82,0
10001,4/20/1943,0,,31.66666667,22.77777778,27.22222222,0,,43,4,20,0,,,89,73,81,0
10001,4/21/1943,T,,31.11111111,23.33333333,27.22222222,0,,43,4,21,T,,,88,74,81,0
10001,4/22/1943,0,,31.11111111,23.33333333,27.22222222,0,,43,4,22,0,,,88,74,81,0
10001,4/23/1943,0,,31.66666667,25.55555556,28.33333333,0,,43,4,23,0,,,89,78,83,0
10001,4/24/1943,0,,32.77777778,22.77777778,27.77777778,0,,43,4,24,0,,,91,73,82,0
10001,4/25/1943,0,,31.66666667,24.44444444,27.77777778,0,,43,4,25,0,,,89,76,82,0
10001,4/26/1943,4.064,,30,22.77777778,26.11111111,0,,43,4,26,0.16,,,86,73,79,0
10001,4/27/1943,0,,31.66666667,23.33333333,27.22222222,0,,43,4,27,0,,,89,74,81,0
10001,4/28/1943,0,,31.11111111,24.44444444,27.77777778,0,,43,4,28,0,,,88,76,82,0
10001,4/29/1943,0,,31.11111111,24.44444444,27.77777778,0,,43,4,29,0,,,88,76,82,0
10001,4/30/1943,0,,32.22222222,23.88888889,27.77777778,0,,43,4,30,0,,,90,75,82,0
10001,5/1/1943,3.556,,30,20,25,0,,43,5,1,0.14,,,86,68,77,0
10001,5/2/1943,45.212,,30,21.11111111,25.55555556,0,,43,5,2,1.78,,,86,70,78,0
10001,5/3/1943,0,,30,22.22222222,26.11111111,0,,43,5,3,0,,,86,72,79,0
10001,5/4/1943,0,,31.66666667,20.55555556,26.11111111,0,,43,5,4,0,,,89,69,79,0
10001,5/5/1943,0.254,,31.66666667,22.22222222,26.66666667,0,,43,5,5,0.01,,,89,72,80,0
10001,5/6/1943,0,,31.66666667,22.77777778,27.22222222,0,,43,5,6,0,,,89,73,81,0
10001,5/7/1943,0,,31.66666667,23.33333333,27.22222222,0,,43,5,7,0,,,89,74,81,0
10001,5/8/1943,0,,32.22222222,23.33333333,27.77777778,0,,43,5,8,0,,,90,74,82,0
10001,5/9/1943,0,,32.22222222,24.44444444,28.33333333,0,,43,5,9,0,,,90,76,83,0
10001,5/10/1943,0,,30.55555556,22.22222222,26.11111111,0,,43,5,10,0,,,87,72,79,0
10001,5/11/1943,0,,30,22.77777778,26.11111111,0,,43,5,11,0,,,86,73,79,0
10001,5/12/1943,10.668,,31.11111111,22.77777778,26.66666667,0,,43,5,12,0.42,,,88,73,80,0
10001,5/13/1943,T,,30,22.77777778,26.11111111,0,,43,5,13,T,,,86,73,79,0
10001,5/14/1943,0,,32.77777778,22.22222222,24.44444444,0,,43,5,14,0,,,91,72,76,0
10001,5/15/1943,0.508,,32.77777778,22.22222222,27.22222222,0,,43,5,15,0.02,,,91,72,81,0
10001,5/16/1943,T,,30,21.66666667,25.55555556,0,,43,5,16,T,,,86,71,78,0
10001,5/17/1943,T,,33.33333333,22.77777778,27.77777778,0,,43,5,17,T,,,92,73,82,0
10001,5/18/1943,T,,31.66666667,23.33333333,27.22222222,0,,43,5,18,T,,,89,74,81,0
10001,5/19/1943,T,,29.44444444,22.22222222,25.55555556,0,,43,5,19,T,,,85,72,78,0
10001,5/20/1943,0,,30.55555556,23.33333333,26.66666667,0,,43,5,20,0,,,87,74,80,0
10001,5/21/1943,0,,31.11111111,22.77777778,26.66666667,0,,43,5,21,0,,,88,73,80,0
10001,5/22/1943,2.794,,30.55555556,20.55555556,25.55555556,0,,43,5,22,0.11,,,87,69,78,0
10001,5/23/1943,15.494,,28.88888889,22.77777778,25.55555556,0,,43,5,23,0.61,,,84,73,78,0
10001,5/24/1943,57.658,,27.77777778,22.22222222,25,0,,43,5,24,2.27,,,82,72,77,0
10001,5/25/1943,0.254,,28.88888889,22.22222222,25.55555556,0,,43,5,25,0.01,,,84,72,78,0
10001,5/26/1943,0,,30,21.66666667,25.55555556,0,,43,5,26,0,,,86,71,78,0
10001,5/27/1943,0,,28.88888889,22.22222222,25.55555556,0,,43,5,27,0,,,84,72,78,0
10001,5/28/1943,0.254,,29.44444444,22.77777778,26.11111111,0,,43,5,28,0.01,,,85,73,79,0
10001,5/29/1943,58.166,,26.66666667,21.11111111,23.88888889,0,,43,5,29,2.29,,,80,70,75,0
10001,5/30/1943,T,,30,20,25,0,,43,5,30,T,,,86,68,77,0
10001,5/31/1943,0.762,,29.44444444,22.22222222,25.55555556,0,,43,5,31,0.03,,,85,72,78,0
10001,6/1/1943,0,,30.55555556,22.77777778,26.66666667,0,,43,6,1,0,,,87,73,80,0
10001,6/2/1943,0,,31.11111111,22.77777778,26.66666667,0,,43,6,2,0,,,88,73,80,0
10001,6/3/1943,0,,31.11111111,22.77777778,26.66666667,0,,43,6,3,0,,,88,73,80,0
10001,6/4/1943,11.43,,25,20,22.77777778,0,,43,6,4,0.45,,,77,68,73,0
10001,6/5/1943,0,,30.55555556,20.55555556,25.55555556,0,,43,6,5,0,,,87,69,78,0
10001,6/6/1943,T,,29.44444444,22.77777778,23.33333333,0,,43,6,6,T,,,85,73,74,0
10001,6/7/1943,T,,31.11111111,22.77777778,27.22222222,0,,43,6,7,T,,,88,73,81,0
10001,6/8/1943,31.242,,28.88888889,22.77777778,26.11111111,0,,43,6,8,1.23,,,84,73,79,0
10001,6/9/1943,17.78,,27.22222222,23.88888889,25.55555556,0,,43,6,9,0.7,,,81,75,78,0
10001,6/10/1943,26.924,,27.77777778,21.66666667,25,0,,43,6,10,1.06,,,82,71,77,0
10001,6/11/1943,1.016,,29.44444444,21.66666667,25.55555556,0,,43,6,11,0.04,,,85,71,78,0
10001,6/12/1943,0,,30.55555556,21.11111111,26.11111111,0,,43,6,12,0,,,87,70,79,0
10001,6/13/1943,T,,30,22.77777778,26.66666667,0,,43,6,13,T,,,86,73,80,0
10001,6/14/1943,2.54,,28.88888889,22.22222222,25.55555556,0,,43,6,14,0.1,,,84,72,78,0
10001,6/15/1943,26.67,,27.22222222,21.66666667,24.44444444,0,,43,6,15,1.05,,,81,71,76,0
10001,6/16/1943,6.604,,25.55555556,21.66666667,23.88888889,0,,43,6,16,0.26,,,78,71,75,0
10001,6/17/1943,T,,28.33333333,20.55555556,24.44444444,0,,43,6,17,T,,,83,69,76,0
10001,6/18/1943,T,,30,21.66666667,26.11111111,0,,43,6,18,T,,,86,71,79,0
10001,6/19/1943,T,,30,22.22222222,26.11111111,0,,43,6,19,T,,,86,72,79,0
10001,6/20/1943,5.334,,28.33333333,21.11111111,24.44444444,0,,43,6,20,0.21,,,83,70,76,0
10001,6/21/1943,0.254,,27.77777778,21.66666667,24.44444444,0,,43,6,21,0.01,,,82,71,76,0
10001,6/22/1943,T,,27.77777778,22.77777778,25.55555556,0,,43,6,22,T,,,82,73,78,0
10001,6/23/1943,4.826,,27.77777778,21.11111111,24.44444444,0,,43,6,23,0.19,,,82,70,76,0
10001,6/24/1943,7.62,,27.77777778,21.11111111,24.44444444,0,,43,6,24,0.3,,,82,70,76,0
10001,6/25/1943,8.636,,28.33333333,21.11111111,24.44444444,0,,43,6,25,0.34,,,83,70,76,0
10001,6/26/1943,7.874,,24.44444444,22.77777778,23.33333333,0,,43,6,26,0.31,,,76,73,74,0
10001,6/27/1943,6.604,,26.66666667,21.11111111,23.88888889,0,,43,6,27,0.26,,,80,70,75,0
10001,6/28/1943,0,,28.33333333,21.11111111,24.44444444,0,,43,6,28,0,,,83,70,76,0
10001,6/29/1943,T,,28.33333333,22.22222222,25.55555556,0,,43,6,29,T,,,83,72,78,0
10001,6/30/1943,T,,26.66666667,22.22222222,24.44444444,0,,43,6,30,T,,,80,72,76,0
10001,7/1/1943,12.446,,26.66666667,21.66666667,24.44444444,0,,43,7,1,0.49,,,80,71,76,0
10001,7/2/1943,10.16,,25.55555556,21.66666667,23.33333333,0,,43,7,2,0.4,,,78,71,74,0
10001,7/3/1943,90.932,,23.88888889,21.11111111,22.22222222,0,,43,7,3,3.58,,,75,70,72,0
10001,7/4/1943,13.462,,26.11111111,20.55555556,23.33333333,0,,43,7,4,0.53,,,79,69,74,0
10001,7/5/1943,11.938,,24.44444444,21.11111111,22.77777778,0,,43,7,5,0.47,,,76,70,73,0
10001,7/6/1943,0,,28.33333333,26.66666667,27.77777778,0,,43,7,6,0,,,83,80,82,0
10001,7/7/1943,0.508,,26.66666667,22.22222222,24.44444444,0,,43,7,7,0.02,,,80,72,76,0
10001,7/8/1943,1.778,,27.22222222,22.77777778,25,0,,43,7,8,0.07,,,81,73,77,0
10001,7/9/1943,2.54,,26.66666667,21.11111111,24.44444444,0,,43,7,9,0.1,,,80,70,76,0
10001,7/10/1943,0,,26.66666667,20.55555556,23.88888889,0,,43,7,10,0,,,80,69,75,0
10001,7/11/1943,T,,26.11111111,20.55555556,23.33333333,0,,43,7,11,T,,,79,69,74,0
10001,7/12/1943,0,,25.55555556,20.55555556,23.33333333,0,,43,7,12,0,,,78,69,74,0
10001,7/13/1943,0,,27.77777778,22.77777778,25.55555556,0,,43,7,13,0,,,82,73,78,0
10001,7/14/1943,0,,27.22222222,21.11111111,24.44444444,0,,43,7,14,0,,,81,70,76,0
10001,7/15/1943,0.254,,26.11111111,20.55555556,23.33333333,0,,43,7,15,0.01,,,79,69,74,0
10001,7/16/1943,0,,28.33333333,21.11111111,24.44444444,0,,43,7,16,0,,,83,70,76,0
10001,7/17/1943,T,,27.22222222,20.55555556,23.88888889,0,,43,7,17,T,,,81,69,75,0
10001,7/18/1943,5.842,,26.11111111,21.11111111,23.33333333,0,,43,7,18,0.23,,,79,70,74,0
10001,7/19/1943,0,,26.11111111,20.55555556,23.33333333,0,,43,7,19,0,,,79,69,74,0
10001,7/20/1943,0,,27.22222222,21.11111111,24.44444444,0,,43,7,20,0,,,81,70,76,0
10001,7/21/1943,T,,26.11111111,21.11111111,23.88888889,0,,43,7,21,T,,,79,70,75,0
10001,7/22/1943,0.254,,25.55555556,21.11111111,23.33333333,0,,43,7,22,0.01,,,78,70,74,0
10001,7/23/1943,0,,26.66666667,20.55555556,23.88888889,0,,43,7,23,0,,,80,69,75,0
10001,7/24/1943,0,,27.22222222,21.11111111,24.44444444,0,,43,7,24,0,,,81,70,76,0
10001,7/25/1943,0,,26.11111111,20,23.33333333,0,,43,7,25,0,,,79,68,74,0
10001,7/26/1943,T,,25,21.11111111,22.77777778,0,,43,7,26,T,,,77,70,73,0
10001,7/27/1943,0,,23.88888889,21.11111111,22.22222222,0,,43,7,27,0,,,75,70,72,0
10001,7/28/1943,T,,25.55555556,21.66666667,23.33333333,0,,43,7,28,T,,,78,71,74,0
10001,7/29/1943,T,,26.11111111,20.55555556,23.33333333,0,,43,7,29,T,,,79,69,74,0
10001,7/30/1943,0,,26.11111111,20,22.77777778,0,,43,7,30,0,,,79,68,73,0
10001,7/31/1943,0.254,,23.33333333,21.11111111,22.22222222,0,,43,7,31,0.01,,,74,70,72,0
10001,8/1/1943,T,,26.11111111,21.11111111,23.88888889,0,1,43,8,1,T,,,79,70,75,0
10001,8/2/1943,0,,25.55555556,18.88888889,22.22222222,0,,43,8,2,0,,,78,66,72,0
10001,8/3/1943,0,,24.44444444,20,22.22222222,0,,43,8,3,0,,,76,68,72,0
10001,8/4/1943,0,,25,21.66666667,22.77777778,0,,43,8,4,0,,,77,71,73,0
10001,8/5/1943,0,,26.66666667,20.55555556,23.33333333,0,,43,8,5,0,,,80,69,74,0
10001,8/6/1943,0,,26.66666667,19.44444444,23.33333333,0,,43,8,6,0,,,80,67,74,0
10001,8/7/1943,0,,26.66666667,19.44444444,23.33333333,0,,43,8,7,0,,,80,67,74,0
10001,8/8/1943,0.254,,24.44444444,21.11111111,22.77777778,0,1,43,8,8,0.01,,,76,70,73,0
10001,8/9/1943,T,,26.66666667,21.66666667,24.44444444,0,1,43,8,9,T,,,80,71,76,0
10001,8/10/1943,T,,27.22222222,21.66666667,24.44444444,0,1,43,8,10,T,,,81,71,76,0
10001,8/11/1943,0,,25.55555556,19.44444444,22.77777778,0,,43,8,11,0,,,78,67,73,0
10001,8/12/1943,T,,27.22222222,20,23.88888889,0,1,43,8,12,T,,,81,68,75,0
10001,8/13/1943,0,,21.11111111,20.55555556,20.55555556,0,,43,8,13,0,,,70,69,69,0
10001,8/14/1943,T,,25.55555556,20,22.77777778,0,1,43,8,14,T,,,78,68,73,0
10001,8/15/1943,0,,26.11111111,20.55555556,23.33333333,0,,43,8,15,0,,,79,69,74,0
10001,8/16/1943,0,,28.33333333,21.66666667,25,0,,43,8,16,0,,,83,71,77,0
10001,8/17/1943,0,,27.77777778,20.55555556,24.44444444,0,,43,8,17,0,,,82,69,76,0
10001,8/18/1943,0,,29.44444444,18.88888889,24.44444444,0,,43,8,18,0,,,85,66,76,0
10001,8/19/1943,0,,27.77777778,20.55555556,24.44444444,0,,43,8,19,0,,,82,69,76,0
10001,8/20/1943,0,,27.77777778,18.88888889,23.33333333,0,,43,8,20,0,,,82,66,74,0
10001,8/21/1943,0,,26.66666667,21.11111111,23.88888889,0,,43,8,21,0,,,80,70,75,0
10001,8/22/1943,0,,26.66666667,20.55555556,23.88888889,0,,43,8,22,0,,,80,69,75,0
10001,8/23/1943,T,,27.22222222,21.11111111,24.44444444,0,1,43,8,23,T,,,81,70,76,0
10001,8/24/1943,T,,28.33333333,21.11111111,25,0,1,43,8,24,T,,,83,70,77,0
10001,8/25/1943,1.778,,24.44444444,21.11111111,22.77777778,0,1,43,8,25,0.07,,,76,70,73,0
10001,8/26/1943,2.54,,25,21.66666667,23.33333333,0,1,43,8,26,0.1,,,77,71,74,0
10001,8/27/1943,0.508,,25.55555556,20,22.77777778,0,1,43,8,27,0.02,,,78,68,73,0
10001,8/28/1943,T,,27.77777778,20.55555556,24.44444444,0,1,43,8,28,T,,,82,69,76,0
10001,8/29/1943,T,,26.11111111,21.11111111,23.88888889,0,,43,8,29,T,,,79,70,75,0
10001,8/30/1943,0,,26.11111111,20.55555556,23.33333333,0,,43,8,30,0,,,79,69,74,0
10001,8/31/1943,1.016,,26.66666667,20.55555556,23.88888889,0,1,43,8,31,0.04,,,80,69,75,0
10001,9/1/1943,0.762,,26.66666667,20,23.33333333,0,1,43,9,1,0.03,,,80,68,74,0
10001,9/2/1943,T,,25,20,22.77777778,0,1,43,9,2,T,,,77,68,73,0
10001,9/3/1943,T,,26.11111111,20.55555556,23.33333333,0,1,43,9,3,T,,,79,69,74,0
10001,9/4/1943,0.508,,27.22222222,20.55555556,23.88888889,0,1,43,9,4,0.02,,,81,69,75,0
10001,9/5/1943,0.508,,27.77777778,20.55555556,24.44444444,0,1,43,9,5,0.02,,,82,69,76,0
10001,9/6/1943,0,,31.11111111,21.11111111,26.11111111,0,,43,9,6,0,,,88,70,79,0
10001,9/7/1943,T,,27.22222222,18.33333333,25.55555556,0,1,43,9,7,T,,,81,65,78,0
10001,9/8/1943,T,,27.22222222,20.55555556,23.88888889,0,1,43,9,8,T,,,81,69,75,0
10001,9/9/1943,4.826,,26.11111111,20.55555556,23.33333333,0,1,43,9,9,0.19,,,79,69,74,0
10001,9/10/1943,0.762,,27.22222222,22.22222222,24.44444444,0,1,43,9,10,0.03,,,81,72,76,0
10001,9/11/1943,0,,27.77777778,20,23.88888889,0,,43,9,11,0,,,82,68,75,0
10001,9/12/1943,T,,27.22222222,22.22222222,25,0,1,43,9,12,T,,,81,72,77,0
10001,9/13/1943,0,,29.44444444,20.55555556,25,0,,43,9,13,0,,,85,69,77,0
10001,9/14/1943,0,,28.88888889,21.11111111,25,0,,43,9,14,0,,,84,70,77,0
10001,9/15/1943,T,,26.66666667,21.11111111,23.88888889,0,1,43,9,15,T,,,80,70,75,0
10001,9/16/1943,T,,27.77777778,21.66666667,25,0,1,43,9,16,T,,,82,71,77,0
10001,9/17/1943,T,,28.88888889,20.55555556,25,0,1,43,9,17,T,,,84,69,77,0
10001,9/18/1943,T,,29.44444444,20.55555556,25,0,1,43,9,18,T,,,85,69,77,0
10001,9/19/1943,0.254,,27.77777778,21.66666667,25,0,1,43,9,19,0.01,,,82,71,77,0
10001,9/20/1943,T,,27.77777778,20.55555556,25,0,1,43,9,20,T,,,82,69,77,0
10001,9/21/1943,T,,29.44444444,20.55555556,25,0,1,43,9,21,T,,,85,69,77,0
10001,9/22/1943,0,,28.88888889,21.11111111,25,0,,43,9,22,0,,,84,70,77,0
10001,9/23/1943,T,,28.33333333,22.22222222,25.55555556,0,1,43,9,23,T,,,83,72,78,0
10001,9/24/1943,T,,28.88888889,23.33333333,26.11111111,0,1,43,9,24,T,,,84,74,79,0
10001,9/25/1943,T,,28.88888889,21.11111111,25,0,1,43,9,25,T,,,84,70,77,0
10001,9/26/1943,0.254,,28.88888889,21.11111111,25,0,1,43,9,26,0.01,,,84,70,77,0
10001,9/27/1943,T,,28.88888889,21.66666667,25.55555556,0,1,43,9,27,T,,,84,71,78,0
10001,9/28/1943,4.318,,28.88888889,21.11111111,25,0,1,43,9,28,0.17,,,84,70,77,0
10001,9/29/1943,T,,29.44444444,20.55555556,25,0,,43,9,29,T,,,85,69,77,0
10001,9/30/1943,6.096,,26.11111111,22.22222222,24.44444444,0,1,43,9,30,0.24,,,79,72,76,0
10001,10/1/1943,T,,28.33333333,22.22222222,25.55555556,0,1,43,10,1,T,,,83,72,78,0
10001,10/2/1943,0.254,,28.33333333,22.77777778,25.55555556,0,1,43,10,2,0.01,,,83,73,78,0
10001,10/3/1943,2.032,,31.11111111,21.11111111,26.11111111,0,1,43,10,3,0.08,,,88,70,79,0
10001,10/4/1943,2.032,,26.66666667,22.22222222,24.44444444,0,1,43,10,4,0.08,,,80,72,76,0
10001,10/5/1943,9.144,,30,21.11111111,25.55555556,0,1,43,10,5,0.36,,,86,70,78,0
10001,10/6/1943,0,,29.44444444,20.55555556,25,0,1,43,10,6,0,,,85,69,77,0
10001,10/7/1943,1.016,,28.88888889,21.11111111,25,0,1,43,10,7,0.04,,,84,70,77,0
10001,10/8/1943,0.254,,30,22.22222222,24.44444444,0,1,43,10,8,0.01,,,86,72,76,0
10001,10/9/1943,T,,30.55555556,22.77777778,26.66666667,0,1,43,10,9,T,,,87,73,80,0
10001,10/10/1943,0,,30,23.33333333,26.66666667,0,,43,10,10,0,,,86,74,80,0
10001,10/11/1943,T,,30,21.66666667,25.55555556,0,1,43,10,11,T,,,86,71,78,0
10001,10/12/1943,0,,30,22.77777778,26.11111111,0,,43,10,12,0,,,86,73,79,0
10001,10/13/1943,0,,30.55555556,21.66666667,26.11111111,0,,43,10,13,0,,,87,71,79,0
10001,10/14/1943,T,,31.66666667,21.66666667,26.66666667,0,1,43,10,14,T,,,89,71,80,0
10001,10/15/1943,0,,31.66666667,22.77777778,27.77777778,0,,43,10,15,0,,,89,73,82,0
10001,10/16/1943,T,,31.66666667,21.11111111,26.66666667,0,1,43,10,16,T,,,89,70,80,0
10001,10/17/1943,0.254,,32.22222222,22.22222222,27.22222222,0,1,43,10,17,0.01,,,90,72,81,0
10001,10/18/1943,0,,31.66666667,22.77777778,27.22222222,0,,43,10,18,0,,,89,73,81,0
10001,10/19/1943,T,,31.66666667,22.77777778,27.22222222,0,1,43,10,19,T,,,89,73,81,0
10001,10/20/1943,0,,31.66666667,21.66666667,26.66666667,0,1,43,10,20,0,,,89,71,80,0
10001,10/21/1943,0,,32.22222222,21.66666667,27.22222222,0,,43,10,21,0,,,90,71,81,0
10001,10/22/1943,T,,31.66666667,22.22222222,27.22222222,0,1,43,10,22,T,,,89,72,81,0
10001,10/23/1943,T,,31.66666667,22.77777778,27.22222222,0,1,43,10,23,T,,,89,73,81,0
10001,10/24/1943,0,,32.77777778,22.22222222,27.77777778,0,,43,10,24,0,,,91,72,82,0
10001,10/25/1943,6.604,,30,23.88888889,26.66666667,0,1,43,10,25,0.26,,,86,75,80,0
10001,10/26/1943,4.572,,29.44444444,22.22222222,25.55555556,0,1,43,10,26,0.18,,,85,72,78,0
10001,10/27/1943,0,,31.11111111,22.22222222,26.66666667,0,,43,10,27,0,,,88,72,80,0
10001,10/28/1943,0,,31.11111111,22.22222222,26.66666667,0,,43,10,28,0,,,88,72,80,0
10001,10/29/1943,0,,31.11111111,21.66666667,26.66666667,0,,43,10,29,0,,,88,71,80,0
10001,10/30/1943,9.906,,31.11111111,23.33333333,27.77777778,0,1,43,10,30,0.39,,,88,74,82,0
10001,10/31/1943,T,,32.22222222,22.77777778,27.77777778,0,1,43,10,31,T,,,90,73,82,0
10001,11/1/1943,0,,31.66666667,22.77777778,27.22222222,0,,43,11,1,0,,,89,73,81,0
10001,11/2/1943,0,,31.66666667,23.88888889,27.77777778,0,,43,11,2,0,,,89,75,82,0
10001,11/3/1943,0,,32.22222222,23.33333333,27.77777778,0,,43,11,3,0,,,90,74,82,0
10001,11/4/1943,0.254,,31.11111111,22.77777778,26.66666667,0,1,43,11,4,0.01,,,88,73,80,0
10001,11/5/1943,T,,29.44444444,22.77777778,26.11111111,0,1,43,11,5,T,,,85,73,79,0
10001,11/6/1943,0,,31.66666667,21.66666667,26.66666667,0,,43,11,6,0,,,89,71,80,0
10001,11/7/1943,0,,32.22222222,22.77777778,27.77777778,0,,43,11,7,0,,,90,73,82,0
10001,11/8/1943,0,,32.22222222,22.22222222,27.22222222,0,,43,11,8,0,,,90,72,81,0
10001,11/9/1943,T,,32.22222222,22.77777778,27.22222222,0,1,43,11,9,T,,,90,73,81,0
10001,11/10/1943,0,,31.66666667,23.33333333,27.77777778,0,,43,11,10,0,,,89,74,82,0
10001,11/11/1943,0.762,,31.11111111,23.33333333,27.22222222,0,,43,11,11,0.03,,,88,74,81,0
10001,11/12/1943,T,,28.88888889,21.66666667,25.55555556,0,1,43,11,12,T,,,84,71,78,0
10001,11/13/1943,0.254,,30,21.66666667,26.11111111,0,1,43,11,13,0.01,,,86,71,79,0
10001,11/14/1943,4.064,,31.66666667,21.11111111,26.66666667,0,,43,11,14,0.16,,,89,70,80,0
10001,11/15/1943,0.508,,31.66666667,21.66666667,26.66666667,0,1,43,11,15,0.02,,,89,71,80,0
10001,11/16/1943,0,,31.11111111,22.22222222,26.66666667,0,,43,11,16,0,,,88,72,80,0
10001,11/17/1943,0,,31.66666667,22.22222222,27.22222222,0,,43,11,17,0,,,89,72,81,0
10001,11/18/1943,0,,31.11111111,22.22222222,26.66666667,0,,43,11,18,0,,,88,72,80,0
10001,11/19/1943,0,,32.22222222,23.88888889,28.33333333,0,,43,11,19,0,,,90,75,83,0
10001,11/20/1943,0,,31.66666667,23.33333333,27.77777778,0,,43,11,20,0,,,89,74,82,0
10001,11/21/1943,0,,32.22222222,23.88888889,27.77777778,0,,43,11,21,0,,,90,75,82,0
10001,11/22/1943,0,,32.22222222,23.33333333,27.77777778,0,,43,11,22,0,,,90,74,82,0
10001,11/23/1943,9.652,,30,23.33333333,26.66666667,0,1,43,11,23,0.38,,,86,74,80,0
10001,11/24/1943,0,,31.66666667,23.88888889,27.77777778,0,,43,11,24,0,,,89,75,82,0
10001,11/25/1943,1.524,,30.55555556,23.33333333,27.22222222,0,1,43,11,25,0.06,,,87,74,81,0
10001,11/26/1943,0,,32.77777778,23.33333333,28.33333333,0,,43,11,26,0,,,91,74,83,0
10001,11/27/1943,13.97,,32.22222222,22.22222222,27.22222222,0,1,43,11,27,0.55,,,90,72,81,0
10001,11/28/1943,0,,31.11111111,21.66666667,26.66666667,0,,43,11,28,0,,,88,71,80,0
10001,11/29/1943,0,,32.77777778,23.33333333,28.33333333,0,,43,11,29,0,,,91,74,83,0
10001,11/30/1943,0,,32.77777778,22.77777778,27.77777778,0,,43,11,30,0,,,91,73,82,0
10001,12/1/1943,0,,31.66666667,22.22222222,26.66666667,0,,43,12,1,0,,,89,72,80,0
10001,12/2/1943,0,,32.77777778,23.33333333,27.77777778,0,,43,12,2,0,,,91,74,82,0
10001,12/3/1943,0,,31.66666667,23.88888889,27.77777778,0,,43,12,3,0,,,89,75,82,0
10001,12/4/1943,0,,32.22222222,24.44444444,28.33333333,0,,43,12,4,0,,,90,76,83,0
10001,12/5/1943,0,,32.22222222,24.44444444,28.33333333,0,,43,12,5,0,,,90,76,83,0
10001,12/6/1943,0,,32.77777778,23.88888889,28.33333333,0,,43,12,6,0,,,91,75,83,0
10001,12/7/1943,0,,33.33333333,23.88888889,28.88888889,0,,43,12,7,0,,,92,75,84,0
10001,12/8/1943,0,,31.11111111,23.33333333,27.22222222,0,,43,12,8,0,,,88,74,81,0
10001,12/9/1943,0,,32.77777778,22.77777778,27.77777778,0,,43,12,9,0,,,91,73,82,0
10001,12/10/1943,0,,32.22222222,23.88888889,27.77777778,0,,43,12,10,0,,,90,75,82,0
10001,12/11/1943,0,,32.77777778,23.88888889,28.33333333,0,,43,12,11,0,,,91,75,83,0
10001,12/12/1943,0,,32.77777778,23.33333333,27.77777778,0,,43,12,12,0,,,91,74,82,0
